"","EXTREG","IDNUMBER","Chemical_Name","PriceCoeff","MW","Description","FSP3","clogP","TPSA","RotBonds","HAC","Collection","H_acceptors","H_donors","CAS","ID","ROMol","LCTNUMBER","SMILES","NEW_SMILES"
"1","F3319-0386","F3319-0386","2-[4-(4-methoxyphenyl)-4-methyl-2,5-dioxoimidazolidin-1-yl]-N-(2-methylphenyl)acetamide",1,367.4,"solid",0.25,2.29,87.74,5,27,"General",4,2,"1052561-34-8","F3319-0386","<img data-content=""rdkit/molecule"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAABmJLR0QA/wD/AP+gvaeTAAAZuklEQVR4nO2de1jVRf7H3+eg3AmFQARRpAREEcu7pODdDHRVFAy8K5tWSNmqP3eTdtUVr1FtKmi16JMaaiBkWSKK5G1FUyNSxBt4uMlN5H4un98f454lDQTOdwQ783p8fM4DfD8z5/BiZr4zn5mvjIggEEiNvLUrIPhjIsQScEGIJeCCEEvABSGWgAtCLAEXhFgCLgixBFwQYgm4IMQScEGIJeCCEEvABSGWgAtCLAEXhFgCLgixBFwQYgm4IMQScEGIJeCCEEvABSGWgAtCLAEXhFgCLgixBFwQYgm4IMQScEGIJeCCEEvABSGWgAtCLAEXhFgCLgixBFwQYgm4IMQScEGIJeCCEEvABSGWgAtCLAEXhFgCLgixBFwQYgm4IMQScEGIJeCCEEvABSGWgAtCLAEXhFgCLgixBFxo19oVELQBamvx7rswMkJREcLC8PLLuoeUiSesCrBjB6ysMHUqqqsRGIhPP0VNDezsYG7e4pCixRIAV69i0SIAMDEBEVavRnQ0AJiawtYWdnawtV3n4lJlbGxjY2Nra9u5c2f24vnnn28opBBLADg5ISsLL74IlQoALC3RvTsKClBVhdu3cfs2gCgHhzsKRf2LLCwsysvLGwopukK9hwgVFQgJgZsbMjMxfz5Gjnz4rcpK5OejoAD37n1RWJiTl3fv3r2CgoKCgoLCwkIzM7O0tLSGogqx9BuNBhMmYMQILFuG8nJYWEAuzUSBEEu/WbUKq1fD3h7p6ejYUcLAQiw95vhxjBkDIvzwA0aNkja2GLzrK4WFCAqCWo1//ENyqyBaLD1Fo8H48Th6FD4+SEqCgYHkJYglHX1k28aNxcXFsLPD3r08rIJosfSQlJSUUaNGGchkWUlJjt7enEoRLZZ+ce/evaCgILVavfz//o+fVRAt1rOLUqlMSUm5ePGinZ1d586d7e3tO3Xq1MgaCwAimjRpUmJi4vDhw5OTkw34dIIMcVf4TKJUKl955ZXa2trLly/X/7qhoaG1tXXHjh3t7e2ZbfX/37t3b2Jioo2NzZ49e7haBdFiPaOsWLFi/fr1dnZ2/v7+ZWVlCoWioKAgNze3rKyskavMzc2rqqoOHz48fvx43jUUYj17/Pjjjz4+PjKZLDU1dfDgwfW/VV1dnZ+fn5ubW1BQoFAoCgsL7969W1hYqFAo8vLyKioq5HJ5fn6+mZkZ70qKrvAZ4/79+8HBwWq1Ojw8nFkVGxv76aefdunSxdbW1sHBoVOnTvb29m5ubj4+PlZWVvWv9fLyOn369GeffRYaGsq9oiR4pggKCgLQv3//uro69pVVq1Y19Ms1Njbu1q3bmDFj2E/GxcUBcHR01F7LD9EVPkscPHjQ39/fzMzs4sWLLi4u7IsKheLatWu/2/2xfKkePXpkZmYCIKJevXr9+uuve/bsmTFjBt+68jZXIBV3795lXduOHTuaeEllZWVWVtbly5e1X4mOjgbg6emp0Wj4VPMhQqxnA7VaPXLkSACTJk3SJU5NTU3nzp0B/PDDD1LV7XcRM+/PBlu2bElOTra1tY2KitIljpGR0VtvvQVg48aNElWtAbhqK5CE9PR0Y2NjmUyWmJioe7SysrLnnnsOwIULF3SP1hCixWrr1NbWvv766zU1NYsXL/b19dU9oKWl5fz58wFs3rxZ92gNws9ZgSS88847ANzc3CorK6WKmZOTY2hoaGBgcOPGDaliPoJosdo0SUlJH330Ubt27WJiYkxNTaUK26VLl+nTp6vV6o8//liqmI8gxGrTnDhxQqPRhIeHDxw4UNrIy5Ytk8lkO3fuLC4uljYyQ4jVpjl//jyAnj17AiCiw4cPZ2VlSRLZw8Nj7NixlZWV27dvlyTgo3DqYgWS8NFHHwHw8vIiovfffx/AggULpAqelJQEwNbWtqqqSqqYWoRYUnPkCK1aRV99RVJMbVdUVFhbWwM4c+ZMZmamXC43MjLKy8vTPTKD9bDbt2+XKqAW0RVKyoEDOH0a772H8nJIMQNpZma2cOFCAFu2bOnRo4efn19tbe22bdt0iRkaGrpz5072esSIEc8//7ytra3uVX0UyVXVa15/nR48ePh64kRJQioUCjY1kJWVdfLkSQBWVlYVFRUti/bVV18BMDExuXPnTl5eHlOq6YuPTUeIJSnBwXT//sPXui3q1WfWrFkAlixZQkSDBg1CSzuv7Oxstoy9fft2jUbz2muvARgzZoxarZaqqlqEWJISF0crV1JJCW3dSpGRUkW9cuWKTCYzMzMrLi7et28fABcXl+baoFKpfHx8AEyePJmINmzYAMDGxiY3N1eqetZHiCU1SUn0wQd08CAdP05hYXTzpiRRR48eDWD9+vUqlcrZ2RlAQkJCsyKwm8ouXboUFRWlpaUZGhrKZLLmBmk6QixJKS+nDz+ksDAiosBAAuhf/5Ik8HfffQfAwcGhtrZ2y5YtALy9vZt++cmTJw0MDORy+bFjxyoqKlxdXQGEsXryQYglKZWVZGREBgZUVERffEEA+flJFbtPnz4Adu/eXV5e3qFDBwDnzp1ryoWlpaXdunUD8P777xPR7NmzAXh4eFRXV0tVt8cRYknN6NEE0L59lJdHMhmZmVFNjSSBP/vsMwB9+vTRaDTvvfcegBkzZjTlwoCAAAADBw6sq6uLjY0FYGZm9uuvv0pSq4b4Y4mlVFJtbSvXYeNGAmjuXCKivn0JoKQkSQJrkz+PHTuWnZ1tZma2YMGCJ2YYsxUbS0vLmzdv3rx509LSEsDOnTslqVIj/IHE+uQTCgmhsDBaurQ1q/HzzwSQnR1pNLRiBQH0l79IFXv16tUAJkyYQET3tfMaDaNSqXr16gVg3759SqVyyJAhAKZOnSpVfRpBArFUKpXuQXSlrIwCAx++XrmSeOZGPpmuXQmgS5fo+HECyMNDqsDFxcVmZmYymSw9Pb2Jl5SVlUVHRxPRypUrATg6OhYXF0tVn0bQSaycnJxZs2aNHj3ay8srMjLy7t27UlWr2WRk0PLlD1/HxNCBA61WEyJasIAAioigujqysCCZTC3dJ7No0SIAPj4+hw8fvnTpUl5eXlMmtFJSUthd4fHjx6WqSeO0XKxffvnF0dERQPv27dnqkFwu9/Ly2rJly507dySsYpN48ID8/R++fvdd+uWXp12B+hw4QIB67Fgi+u7tt70dHSUc08TFxVlYWMh/e7Zxx44d3d3dR48ePXPmzOXLl0dGRsbGxqampt64caOurq6kpKRr164A/v73v0tVjSfSQrHOnj3LTswZPHhwTk5OQkLCzJkzzes9IcPd3T08PPzatWvSVrcxdu+muXNp8WJau5bUaiovf3pF/xZVael7/fpZmZuXl5ezBePp06dLErmystLNzQ1A7969x40b17t37yeuH8tkMvZ7GTZs2NMctLRErISEBJYmO2nSpPqpPFVVVcwwtgmkvmEZGRnS1bkBqqooJYWqqigujjp2pHnzuJfYMK+88gqA+Pj4W7dusRZFqVTqHpb1g+7u7vU/9traWoVCkZ6efvTo0ZiYmIiIiNDQ0GnTpnl5eTk7O7dr1w5ARETEU+5Gmi3WF198weo6d+5c7YeVlpY2atSorVu35ufnE1F1dTUzjN3c1jcsLS1N4negZdAgAig5mc6fJ4BcXXkV1ATY7duiRYuIiE1znzp1SseYR44ckclkRkZGly5davpVKpWK02pg4zRPrIiICGbJcu1ImYiIli9fXn+YpR3I19TUJCYmzp49u2O9w+l79ux55MgRKd8EY8kSAmj1alIqydycZDIqKJC+lKbBUoqdnJyIaMmSJQBWrVqlS8DCwkI7OzsAmzdvlqiOfGmqWCqVirXDBgYGj+dslJaWxsbGzpw5s/7BS6yJun79Ors8NTU1NDSUfToTJ048c+aMxG8lNpYAGj+eiGjkSAIoPl7iIpqMWq1mo5+rV69+++23bOJbl4ATJ04EMHz4cB4pLjxoklg1NTXTpk0DYGRktH///kZ+srKysqGB/NWrV4lIpVKxUB988IE070CLQkEAPfccqVT0/vvSzky2gODgYACRkZFVVVUmJiZyubygpS0omz3v0KFDK9xut5Qni1VaWjp8+HA2Ak1NTW1i3McH8q+++ir71sGDBwFoD22SEicnAujKFTpyhAAaOlT6IprM7t27AYwdO7a0tNTV1dXV1fXixYstiJOVlWVhYQFg7969kleSH08QKzc319PTE4C9vX3903CaTlVVVVxcXHBw8Jdffsm+kp+fD8DCwkL6u9+gIAJo2za6f58MDMjIiHgu4DdOQUGBlZVV9+7dnZyctKPPqKio8ubMgyiVSpYyOnv2bG415UJjYmVkZLCJNXd39+zsbAlLffHFFwG07C+4MbZuJZmsYtEiIvoqMHCMk1PTm1ge7NixA4CJicm4ceOMjIxYy21mZhYcHHzkyJGm/F397W9/A9C9e/emrAy2KRoU6+zZsyw/etiwYSUlJdKWylKCPvnkE2nDZqen97Cy6t69OxG9+eabbP5G2iKaTnp6Opvt27VrFxGVlZXFxMSMHj1aJpMxwzp37hwaGtqI+qdOnWLrMCdOnHiKFZeGBsVKSEiwtLQcP348j92M7Fy5QO2ysUSo1Wo2r5GTk7Nnzx4AftLl2TWL6upqNoSYy/Jn6pGdnR0REaE96FF7c3Pr1q36P/bgwYMePXoA+Otf//r06i0dDYo1btw4AHv27OFRakZGBgAHBwfJI7MTzGNjY+/cuQPAysqqVe7PFyxYAMDFxaWREVVaWlpoaKh2TeaRQdicOXMAvPzyy7WtnmHWIhoUa926dQDeeOMNIvr444+HDh16/vx5qUrVaDRsqVHy+2c25c12SrE18qexmvRbDh5MYkOrK1euPPGHa2tr4+Pjp06dWn8Q5u3tDcDU1JR3nic/GhtjAXB1dSUithl3w4YNEhbs5+cHQHurKBXJyckA+vfvT/9NyeWxG7MRrl8nS0uNt/f6qKjmlfvIIMzAwMDe3j4qKoprZjo/GhRLqVSyKSiFQsHGKyxxUSrY6tDixYsljElElZWVhoaG7dq1e/DgwaZNmwDMmTNH2iIaoa7u4YrltGktD3Ljxo36CxgODg7r168vLS2VrppPg8amGyZMmMCGWbm5uWzmScKD51NTUwF4enpKFVDLgAEDAAwZMsTV1dXW1jYkJIRN+j8FQkMJIGdnKivTKY525zt7LwDMzc1DQkKeahqSbjQmFtssu3DhQvrvEv3Zs2elKrimpsbY2Fgul5fp+Et4jE2bNrH7fO2oBcBLL720du1arr+Yb74hmYzatyfdV0GZWCxVJDU11dfXl/WPcrnc19f39OnTElSXM42J9Z///AdAjx49iOiNN94AsG7dOgnLHjp0KABpMx127NjBsnpmz55dXl6ekJAQEhJiY2PzyL39L1KnmObkkLU1AfThhxJEqy8W4/LlyyEhIcbGxuxdeHl5xcbGtondBg3QmFgqlYptjMzJyWFHBowbN07CspctW4b/7qLUHXakIgCZTBYeHl5/X5Q2t6J+vqW7u/vy5cvrz0+qVKqioqKWle7n93B3qiQPfHhcLEZ+fn54eLj20UsvvPBCZGSkhIfeSsgT1grZ+c+7d+8uKChgSa4SDrMOHToEYOTIkbqHqqqimTPfBGBoaBgTE9PQj9XW1n777bfz5s2r/1isnj17rlmzJiUlZfLkyeHh4U0X/f59+vlnFpZSUigwkFqq5aM0JBajvLw8MjKSLUECsLW15Zg+2VKeIBa7sZo/fz4RsZMwdezg09LSFi1axCYt7927xw5R0VHWoiIaNow8PUttbR2Tk5Obcskj+WG+vr5+fn7aP/34+PgNGzZERUXt2bPn0KFDSUlJFy5cuXqVcnKopOR/bVJaGtnZUW4u5eWRtMcgNC4WQ61WJyQkDBkyxNrausXHZfHjCWJduHCBNblEtHjxYgBr165tcWGJiYnsRnrbtm1EpFAoLC0tra2tu3XrxlbNWvDkoGvX6IUXCCAnJ8rIaHanoFQqjx49eurUqfqTKVOmTMFv6dbtRYC0/0xNycaG1q2jd96hefOkF2vo0Pvu7hUFBU1Kk8/JyZGybIl4glja1bfbt2+zbf8tzqOKjo5mw+o5c+bU1dVduXKFzYzXTwl0dHR86623jh071sStB6dPk40NAeTpSTpu3QsICNCe7fnvf/976dKlISEhAQEBfn5+I0eO9PWd4eJCDg7UocP/9PrnP2nzZoqIoF27JG+xCKBGG6y2zpMT/VhSbExMTGFhoUwmMzU1be7q1ePD6qNHj7J9FkOGDMnLy0tOTn777beZZ4yRI2fOmUPx8dTICvj+/WRi8jAbWfe9XpmZmUFBQYsXL25KQsSDB5SfT6mptHkz1dbS6NFCrEd5sljsNCa2Sv/555//9NNPzVrWrampCQwMZMNqlkDy+eefsz2u/v7+j6ROpKenh4eH9+vXb+jQL1mrYGJCvr4UFUWFhURE331HbDyWmEimpgTQ229Ta910Z2Y+3HF94gRt3UoSLuvphVg//fQTgK5du7YgelFREdth17Fjx+PHj2ubLgChoaGNCHr1qmbdOho4kGSyh/1O+/Y0eTINGkTr1xMRBQTQgQPSTBrpjkZDf/4zGRiQVGmFeiGWWq1mR403d6X9+vXrLOuoe/fuGRkZtbW1bH+BgYHB1q1bmxiksJBiYsjXlwwNaepUCgqihQvp1i0KCGhWXbizciUB5OhIkuRE6oVYRDR//nwXFxdjY2NfX9+YmJimpMmePn2azXcPGDAgPz+/pKSEpYKYm5t/8803LahocTHduEFBQaRQ0MyZbU4spfLh8nNwsATR9EUsIgoMDNTm1BobG0+cODEmJqaRlOWtW7cC+NOf/lRZWXnz5k124oC9vb2Oee5BQUREH37Yuvucf5+sLLKwIIB0TwV69VUaNEiaxq+1aMZO6JycnKioKF9fXzZrwDo1tu/5dx/CcejQIZVKde7cuU6dOgHw8PDQfUcGO7VFqSTd9hXzIjqaALK0pN+mGTePN98kliC4Zg3t309sb1R6Oj1Tu79adChIUVFRTEyMr6+voaEhM+yRnfVa4uLiWKLBmDFjJNlnsnDhoy/aGpMnE0AjRqhbvEI8ZQoFBJBaTQEBFBlJJ08SEZ0+TZs2SVlP3uh08FpJSQkzTJugIpfL+/XrFx4enpmZGRkZyY5xmjdvnlQrjNpTDp/KcYctoaiIBg+u7NkzaM2aNc299sYNuniRgoJo3z6Kjn4o1vTpFBZGAQH6JJaW+/fvf/nll1OmTHnkKaAymUzaDVgvv0xhYRQWRm5uEkaVmKNHj8rl8nbt2jXxfIo7dygykry8SCajESMejiMDA2nsWH1tsR5Hu7Pe2NjY1NR0xYoV0sZv+y0WY+nSpWyNtZFdOrdv08aNNHDg/9aILCxo1ix6/XUioqtX6bnnhFiPwT7Z8PBwacM+K2LV1NT07dtXmxhSn+zs7M2bN3t7v8rWowAyN6cZMygu7uF5ANqHpFy7RoWFxBIXKipa8VCmlsBLrAMHDkieGEhE2py2Npnc9hsyMjLYwGDfvn1EdPfu3cjISC8vL+2szfDhd9j6AYcdwa0PL7EUCgWADh06PCvnOUmOUqlcu3YtADMzswEDBmiPozU1NZ02bVpsbGzbzPyUCo4PEOjSpUsLFoL+MHz//fdyubxr167sGTjadYtmnTbz7MLx0b2DBw8GcO7cOX5FtGX279+v0Whmz559+PDhDh069O3bd9euXbNmzWKHXf3h4SgWO9hJP8VSqVQsoz8wMDArK6usrKy4uLj+Qax/eLiLxbbq6xvHjx+/d++em5ubu7v7/v37AbADMvUHjmL179+/ffv2P//8c2VlJb9S2ibspjggIECj0cTFxQHw9/dv7Uo9VTiKZWJi4uHhoVKp2I4M/UGtVsfHxwPw9/f/8ccf8/LynJ2dX3rppdau11OFo1jQ1/H7iRMnCgsLXV1de/fuzfrB6dOnt3alnjZ8xdLP8XvP77+P8PZeOneuRqP5+uuvoX/9IAAZEfGLnpmZ6erqam9vz+ZL9QK1Gg4OKCjA5cs1FRWfrFx5Wi7/+tgx7YS7nsC3xerRo4e1tXVubu7du3e5FtSGOHkSBQVwcUGfPsaxsX9JSYkbMEDfrAJvsWQy2cCBA6FXkw779wPAtGkgQlwcAOhfPwjeYkHfhlkaDeLjAWDaNJw5g+xsODmhf//WrlYrwF0sb2/v1157zcPDg3dBbYLUVOTlwdkZnp44cAAA/P2hf/0ggHa8C/Dx8fHx8eFdSluB9YMBASDC118DetoP4im0WPpFXR2MjeHvj3PncOcOHB0xcGBr16l1EGJJSnQ0rl+HpyeuXoWJid72g3gKXaEe8eABFi6EuzsyMxEUhMJCVFe3dp1aDb4TpPrFv/4FZ2dMmAC1GpMm4ZtvWrtCrYnoCqUjOxvOzgBgYAADg9auTSsjxJKOXr1w8SIAVFdDru8frOgKpUOpxLvvol07lJQgLAx6lifzCEIsARf0vcUWcEKIJeCCEEvABSGWgAtCLAEXhFgCLgixBFwQYgm4IMQScEGIJeCCEEvABSGWgAtCLAEXhFgCLgixBFwQYgm4IMQScEGIJeCCEEvABSGWgAtCLAEXhFgCLgixBFwQYgm4IMQScEGIJeCCEEvABSGWgAtCLAEXhFgCLgixBFwQYgm4IMQScEGIJeCCEEvABSGWgAtCLAEXhFgCLgixBFwQYgm4IMQScEGIJeCCEEvABSGWgAtCLAEXhFgCLgixBFwQYgm48P9EevUr1wIUGgAAAd16VFh0cmRraXRQS0wgcmRraXQgMjAyMC4wOS4xAAB4nHu/b+09BiDgAWJGBgiQBmJZIG5g5GDQANLMTGwQmoUdQjPD+GwMCkAaKJwBVsbI5gAVdwALMDMiMXDJIOxIALmBGUajijPB3QATx2IpbssxGFBLuBkYNZgYmRSYmBWYWRhYWBlYGRWAvmJjz2Bi50jg4Mxg4uRK4OLOYOJmS+DkUeDhZWDhY2Dm12BiEmAQEGQQFNJgEhRWEBZREBHNYBIVSxATz2ASl0iQkMxgkhRJEJViEGFmZWRiZmFlY+fg5OJmYxMVE5eQFBGHBTU4rOFAlY3RPl/osD2I/U3jzj7dTaYOIPZkCRb78n3NYLa6IYOD/t0UOPvgKUYw+2SZmcOXvzPA7Hnv+R2s7x8Gs7muOzv8u/ICzDaN63MQan4CZnvxLHI4vXAnmH3cu92BY80UMDvk8UqHrD0sjiA2S9g1hzlHmMDs578DHea9twerCeidblstsg3MLp38Y/+MPCswu10s8gAQg9kLpPIPHFWYA2bLRk04sOqjlAPEzH0HkgQswOy7Ko8OcF3/DPZvtQjHwZvnxB0gdvEeXFJQ6gAJhx9AvbPAbKeEkwc2ze0Gs98E3jiQ+/y3HYgtBgBSvnlzY1HFuQAAAcV6VFh0TU9MIHJka2l0IDIwMjAuMDkuMQAAeJylVkuO2zAM3ecUuoAJ8SORWjfTTdEp0EXv0H3vj9KWzDjAFJiwhoA8hubTI0UK/sqMY6ts/Vb25+f92+8/JR66326FtNAopX64xhjlF9Vaj/gKjuqH6Ef5F8V1LZZW5YhFaCRXli+fZtkqCE8FBMbjyvL+khbsR6wAoua0uIJa+YhlaNr/m8URWTIjr0bDlZEaprWQzJp2QMqyMNQ+z0iB0nURkKVFASWrpbmW2WsNrGZZBGidjECXbEYNuM6MDGg8sbwwRx36sMWCyukzotUlBD7tSRaP0LO6fSRvhg1hCJ1aMJnRxsBjsjxQhkX5vBlMn+ryQkbi98tZXXmeo8/P9Na8LrZYLDtHm/oEzBvO61xbksX89m5LC2u2uuZ5yDoj46wWBW3tPCPJauk+g7xYuGe7roP2s+8l2XXoRT3WbvgPH3/thiMJw1ELw1EPox9hD4+G4ciC2tEIzyh7W06PI8TT4whDzo6CbX8ttDlCuWyK7SIUe2zqrz0ItKCFYQVH7GNlr930OKKQ44hCjiMKBY5IwiOFQoEjCgWOLmy0f/hM43spb+/3219eD2mdh5Iq9wAAAQJ6VFh0U01JTEVTIHJka2l0IDIwMjAuMDkuMQAAeJw1UEmOBCEM+8ocq6RURDYCKs2Je/cj+EY/fpxqzQVwHMcm671l730sPdb5Wsfv+3wd63tvQ/0Eu+1cisre8vM5Ovc5aLCk0R1sbQLo7HQ7u09KFhe6jVvHWxOEsoLoLCoFRgg553hAa0bGUW3GiprynPOfwamD7sbRnIRDHYAa3VdjL3oYei/h6VpKQabL2KbS9yyU1uE3sjqdQ8rDK8oV0I2aUvZXInLCZbYA6owiXJ4hAwECjZZfNNJhMCweWUaUgesj02lA1u3JLeUtkgUaVIH11aoU/3Lu3muJrRcxmtD5+QOYhFLgR1wxSwAAAABJRU5ErkJggg=="" alt=""Mol""/>","LCT02599","COc1ccc(C2(C)NC(=O)N(CC(=O)Nc3ccccc3C)C2=O)cc1","COc1ccc(C2(C)NC(=O)N(CC(=O)Nc3ccccc3C)C2=O)cc1"
